,date,team,opponent,moneyLine,opponentMoneyLine,spread,FG%,FG3%,FT%,REB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,win%,FG%_opp,FG3%_opp,FT%_opp,REB/G_opp,AST/G_opp,STL/G_opp,BLK/G_opp,TOV/G_opp,PF/G_opp,PTS/G_opp,win%_opp,home,outcome
17157,2019-01-26,Boston,Golden State,145.0,-170.0,3.5,0.4609338881183541,0.3698069046225863,0.804416403785489,44.9375,25.916666666666668,8.833333333333334,5.541666666666667,13.0,20.8125,112.1875,0.625,0.49051365108745953,0.3890977443609023,0.8195926285160039,46.604166666666664,29.166666666666668,7.354166666666667,6.333333333333333,13.791666666666666,21.9375,118.875,0.7083333333333334,1,0
17158,2019-01-26,Memphis,Indiana,175.0,-210.0,5.0,0.45095132196688903,0.3415361670395227,0.7582720588235294,40.0,23.428571428571427,8.795918367346939,5.836734693877551,13.326530612244898,22.244897959183675,100.6734693877551,0.3877551020408163,0.47969851689764165,0.373728813559322,0.7507660878447395,43.87234042553192,25.95744680851064,9.042553191489361,5.042553191489362,13.659574468085106,19.106382978723403,108.97872340425532,0.6808510638297872,1,1
17159,2019-01-26,Indiana,Memphis,-210.0,175.0,-5.0,0.47969851689764165,0.373728813559322,0.7507660878447395,43.87234042553192,25.95744680851064,9.042553191489361,5.042553191489362,13.659574468085106,19.106382978723403,108.97872340425532,0.6808510638297872,0.45095132196688903,0.3415361670395227,0.7582720588235294,40.0,23.428571428571427,8.795918367346939,5.836734693877551,13.326530612244898,22.244897959183675,100.6734693877551,0.3877551020408163,0,0
17160,2019-01-26,San Antonio,New Orleans,-200.0,170.0,-4.5,0.4807557732680196,0.40604026845637586,0.8156899810964083,44.204081632653065,24.653061224489797,6.224489795918367,4.63265306122449,12.36734693877551,18.653061224489797,111.61224489795919,0.5510204081632653,0.48118945708492905,0.3548621190130624,0.7726537216828478,46.83673469387755,26.816326530612244,7.36734693877551,5.653061224489796,14.142857142857142,22.06122448979592,116.65306122448979,0.4489795918367347,0,1
17161,2019-01-26,Denver,Philadelphia,-650.0,450.0,-10.5,0.4692089057318806,0.35876288659793815,0.7534516765285996,46.95744680851064,27.29787234042553,7.872340425531915,4.531914893617022,13.085106382978724,20.319148936170212,111.65957446808511,0.6808510638297872,0.47414997671169073,0.3618122977346278,0.7671840354767184,47.59183673469388,27.510204081632654,7.448979591836735,5.6938775510204085,15.26530612244898,22.346938775510203,115.6938775510204,0.6530612244897959,1,1
17162,2019-01-26,Atlanta,Portland,325.0,-425.0,8.5,0.4510406811731315,0.337037037037037,0.7405703771849126,45.744680851063826,25.617021276595743,8.53191489361702,5.25531914893617,18.27659574468085,23.76595744680851,109.8936170212766,0.3191489361702128,0.46095829636202307,0.35915955351280365,0.8169014084507042,48.22,22.52,6.56,5.06,13.7,20.5,112.62,0.6,0,0
17163,2019-01-26,New Orleans,San Antonio,170.0,-200.0,4.5,0.48118945708492905,0.3548621190130624,0.7726537216828478,46.83673469387755,26.816326530612244,7.36734693877551,5.653061224489796,14.142857142857142,22.06122448979592,116.65306122448979,0.4489795918367347,0.4807557732680196,0.40604026845637586,0.8156899810964083,44.204081632653065,24.653061224489797,6.224489795918367,4.63265306122449,12.36734693877551,18.653061224489797,111.61224489795919,0.5510204081632653,1,0
17164,2019-01-27,Cleveland,Chicago,180.0,-220.0,5.0,0.4423920572616024,0.3537989255564083,0.7921077959576516,41.88,20.04,6.78,2.6,12.84,20.56,102.32,0.18,0.4424485937130702,0.3490853658536585,0.7828810020876826,41.734693877551024,21.571428571428573,7.918367346938775,4.408163265306122,14.244897959183673,20.6734693877551,101.06122448979592,0.22448979591836735,0,1
17165,2019-01-27,Chicago,Cleveland,-220.0,180.0,-5.0,0.4424485937130702,0.3490853658536585,0.7828810020876826,41.734693877551024,21.571428571428573,7.918367346938775,4.408163265306122,14.244897959183673,20.6734693877551,101.06122448979592,0.22448979591836735,0.4423920572616024,0.3537989255564083,0.7921077959576516,41.88,20.04,6.78,2.6,12.84,20.56,102.32,0.18,1,0
17166,2019-01-27,Toronto,Dallas,-180.0,150.0,-4.0,0.47246503496503495,0.3447259870359458,0.799645390070922,45.03921568627451,24.45098039215686,8.431372549019608,5.490196078431373,13.333333333333334,21.137254901960784,113.94117647058823,0.7058823529411765,0.44920174165457183,0.3456937799043062,0.7407120743034056,45.979166666666664,22.5625,7.395833333333333,4.645833333333333,14.895833333333334,19.854166666666668,109.35416666666667,0.4583333333333333,0,1
17167,2019-01-27,Orlando,Houston,350.0,-450.0,8.5,0.4474907063197026,0.34850455136540964,0.7746478873239436,43.224489795918366,24.53061224489796,6.469387755102041,5.408163265306122,13.0,19.285714285714285,104.14285714285714,0.40816326530612246,0.44484672942312337,0.34537775692163303,0.7808988764044944,41.916666666666664,20.75,7.979166666666667,5.333333333333333,13.375,22.75,112.39583333333333,0.5833333333333334,0,0
17168,2019-01-27,Sacramento,LA Clippers,140.0,-160.0,3.5,0.4660643455266637,0.38718473074301296,0.7049335863377609,44.46938775510204,25.816326530612244,8.326530612244898,4.673469387755102,13.591836734693878,22.040816326530614,113.08163265306122,0.5102040816326531,0.47005147402901265,0.382013201320132,0.7919366450683946,45.42857142857143,22.79591836734694,6.183673469387755,4.714285714285714,13.83673469387755,22.693877551020407,113.89795918367346,0.5510204081632653,0,0
17169,2019-01-27,New York,Miami,175.0,-210.0,5.0,0.4318609022556391,0.3434125269978402,0.7742504409171076,44.255319148936174,19.72340425531915,7.297872340425532,4.553191489361702,13.25531914893617,21.76595744680851,107.04255319148936,0.2127659574468085,0.4441489361702128,0.35446313065976714,0.6853725850965962,46.57446808510638,23.659574468085108,7.446808510638298,5.851063829787234,14.340425531914894,21.21276595744681,105.68085106382979,0.48936170212765956,1,0
17170,2019-01-27,Oklahoma City,Milwaukee,-110.0,-110.0,0.0,0.45829616413916147,0.3406744666207846,0.7142857142857143,48.0625,23.083333333333332,10.333333333333334,5.229166666666667,14.020833333333334,22.375,114.16666666666667,0.625,0.480225988700565,0.34794828555368185,0.768796992481203,49.0,26.29787234042553,7.680851063829787,6.042553191489362,13.829787234042554,20.404255319148938,117.38297872340425,0.7446808510638298,1,1
17171,2019-01-27,Utah,Minnesota,-240.0,190.0,-5.5,0.45838218053927315,0.34455802766085386,0.7318217357310399,45.24,24.8,8.46,5.56,14.92,21.18,108.38,0.56,0.4476744186046512,0.34968017057569295,0.7939983779399837,45.183673469387756,24.387755102040817,8.755102040816327,5.36734693877551,12.714285714285714,20.387755102040817,111.73469387755102,0.4897959183673469,0,1
17172,2019-01-27,Miami,New York,-210.0,175.0,-5.0,0.4441489361702128,0.35446313065976714,0.6853725850965962,46.57446808510638,23.659574468085108,7.446808510638298,5.851063829787234,14.340425531914894,21.21276595744681,105.68085106382979,0.48936170212765956,0.4318609022556391,0.3434125269978402,0.7742504409171076,44.255319148936174,19.72340425531915,7.297872340425532,4.553191489361702,13.25531914893617,21.76595744680851,107.04255319148936,0.2127659574468085,0,1
17173,2019-01-27,Milwaukee,Oklahoma City,-110.0,-110.0,0.0,0.480225988700565,0.34794828555368185,0.768796992481203,49.0,26.29787234042553,7.680851063829787,6.042553191489362,13.829787234042554,20.404255319148938,117.38297872340425,0.7446808510638298,0.45829616413916147,0.3406744666207846,0.7142857142857143,48.0625,23.083333333333332,10.333333333333334,5.229166666666667,14.020833333333334,22.375,114.16666666666667,0.625,0,0
17174,2019-01-27,Houston,Orlando,-450.0,350.0,-8.5,0.44484672942312337,0.34537775692163303,0.7808988764044944,41.916666666666664,20.75,7.979166666666667,5.333333333333333,13.375,22.75,112.39583333333333,0.5833333333333334,0.4474907063197026,0.34850455136540964,0.7746478873239436,43.224489795918366,24.53061224489796,6.469387755102041,5.408163265306122,13.0,19.285714285714285,104.14285714285714,0.40816326530612246,1,1
17175,2019-01-27,LA Clippers,Sacramento,-160.0,140.0,-3.5,0.47005147402901265,0.382013201320132,0.7919366450683946,45.42857142857143,22.79591836734694,6.183673469387755,4.714285714285714,13.83673469387755,22.693877551020407,113.89795918367346,0.5510204081632653,0.4660643455266637,0.38718473074301296,0.7049335863377609,44.46938775510204,25.816326530612244,8.326530612244898,4.673469387755102,13.591836734693878,22.040816326530614,113.08163265306122,0.5102040816326531,1,1
17176,2019-01-27,Washington,San Antonio,160.0,-190.0,4.0,0.4641780663111523,0.3426395939086294,0.7596491228070176,41.020833333333336,25.520833333333332,8.9375,4.875,13.770833333333334,21.166666666666668,112.70833333333333,0.4375,0.481498401096391,0.40707236842105265,0.8162511542012927,44.34,24.76,6.2,4.6,12.3,18.66,111.9,0.56,0,0
17177,2019-01-27,Dallas,Toronto,150.0,-180.0,4.0,0.44920174165457183,0.3456937799043062,0.7407120743034056,45.979166666666664,22.5625,7.395833333333333,4.645833333333333,14.895833333333334,19.854166666666668,109.35416666666667,0.4583333333333333,0.47246503496503495,0.3447259870359458,0.799645390070922,45.03921568627451,24.45098039215686,8.431372549019608,5.490196078431373,13.333333333333334,21.137254901960784,113.94117647058823,0.7058823529411765,1,0
17178,2019-01-27,Minnesota,Utah,190.0,-240.0,5.5,0.4476744186046512,0.34968017057569295,0.7939983779399837,45.183673469387756,24.387755102040817,8.755102040816327,5.36734693877551,12.714285714285714,20.387755102040817,111.73469387755102,0.4897959183673469,0.45838218053927315,0.34455802766085386,0.7318217357310399,45.24,24.8,8.46,5.56,14.92,21.18,108.38,0.56,1,0
17179,2019-01-27,San Antonio,Washington,-190.0,160.0,-4.0,0.481498401096391,0.40707236842105265,0.8162511542012927,44.34,24.76,6.2,4.6,12.3,18.66,111.9,0.56,0.4641780663111523,0.3426395939086294,0.7596491228070176,41.020833333333336,25.520833333333332,8.9375,4.875,13.770833333333334,21.166666666666668,112.70833333333333,0.4375,1,1
17180,2019-01-28,LA Clippers,Atlanta,-260.0,210.0,-6.0,0.4701971572673086,0.3819500402900886,0.7947813822284908,45.56,23.04,6.18,4.64,13.92,22.8,114.06,0.56,0.4511574074074074,0.33756805807622503,0.7407407407407407,45.541666666666664,25.583333333333332,8.541666666666666,5.291666666666667,18.104166666666668,23.833333333333332,109.91666666666667,0.3125,1,0
17181,2019-01-28,Memphis,Denver,190.0,-240.0,5.5,0.4516598013084565,0.34112490869247625,0.7562724014336918,39.92,23.54,8.78,5.82,13.3,22.28,100.78,0.4,0.4701112140871177,0.3583502366463827,0.7535953978907,47.041666666666664,27.291666666666668,7.791666666666667,4.520833333333333,13.020833333333334,20.333333333333332,111.95833333333333,0.6875,1,0
17182,2019-01-28,Indiana,Golden State,275.0,-350.0,7.0,0.4788631478385479,0.3728251864125932,0.7536945812807881,43.791666666666664,25.833333333333332,9.0,5.041666666666667,13.729166666666666,19.25,108.85416666666667,0.6666666666666666,0.48967082860385924,0.3885819521178637,0.8206572769953052,46.734693877551024,29.081632653061224,7.36734693877551,6.346938775510204,13.795918367346939,21.877551020408163,118.79591836734694,0.7142857142857143,1,0
17183,2019-01-28,Golden State,Indiana,-350.0,275.0,-7.0,0.48967082860385924,0.3885819521178637,0.8206572769953052,46.734693877551024,29.081632653061224,7.36734693877551,6.346938775510204,13.795918367346939,21.877551020408163,118.79591836734694,0.7142857142857143,0.4788631478385479,0.3728251864125932,0.7536945812807881,43.791666666666664,25.833333333333332,9.0,5.041666666666667,13.729166666666666,19.25,108.85416666666667,0.6666666666666666,0,1
17184,2019-01-28,Atlanta,LA Clippers,210.0,-260.0,6.0,0.4511574074074074,0.33756805807622503,0.7407407407407407,45.541666666666664,25.583333333333332,8.541666666666666,5.291666666666667,18.104166666666668,23.833333333333332,109.91666666666667,0.3125,0.4701971572673086,0.3819500402900886,0.7947813822284908,45.56,23.04,6.18,4.64,13.92,22.8,114.06,0.56,0,1
17185,2019-01-28,Denver,Memphis,-240.0,190.0,-5.5,0.4701112140871177,0.3583502366463827,0.7535953978907,47.041666666666664,27.291666666666668,7.791666666666667,4.520833333333333,13.020833333333334,20.333333333333332,111.95833333333333,0.6875,0.4516598013084565,0.34112490869247625,0.7562724014336918,39.92,23.54,8.78,5.82,13.3,22.28,100.78,0.4,0,1
17186,2019-01-29,Washington,Cleveland,-350.0,275.0,-8.0,0.46388005452067244,0.344019728729963,0.7587681779298546,40.83673469387755,25.653061224489797,8.979591836734693,4.775510204081633,13.673469387755102,21.102040816326532,112.83673469387755,0.42857142857142855,0.44200768709021027,0.3545250560957367,0.793168880455408,42.07843137254902,20.15686274509804,6.745098039215686,2.607843137254902,12.745098039215685,20.41176470588235,102.3529411764706,0.19607843137254902,0,0
17187,2019-01-29,Milwaukee,Detroit,-300.0,240.0,-7.0,0.47914265959898594,0.3491189427312775,0.7664835164835165,49.0,26.208333333333332,7.645833333333333,6.020833333333333,13.833333333333334,20.4375,117.27083333333333,0.7291666666666666,0.4330524344569288,0.3321100917431193,0.7387862796833773,45.583333333333336,22.041666666666668,7.020833333333333,3.6875,14.020833333333334,22.770833333333332,105.89583333333333,0.4375,0,1
17188,2019-01-29,New Orleans,Houston,900.0,-1600.0,13.5,0.48092613009922824,0.3530249110320285,0.7714285714285715,46.72,26.8,7.34,5.66,14.02,21.98,116.6,0.44,0.4454179493251243,0.34517766497461927,0.7797947908445146,41.857142857142854,20.73469387755102,7.979591836734694,5.36734693877551,13.36734693877551,22.6734693877551,112.20408163265306,0.5918367346938775,0,1
17189,2019-01-29,Philadelphia,LA Lakers,-340.0,270.0,-7.5,0.4729760547320411,0.36242884250474383,0.7666666666666667,47.46,27.54,7.44,5.62,15.2,22.38,115.58,0.64,0.4738822487826472,0.3357282821685173,0.6859781696053736,47.22,24.58,7.74,5.64,15.42,20.82,112.26,0.52,0,1
17190,2019-01-29,Detroit,Milwaukee,240.0,-300.0,7.0,0.4330524344569288,0.3321100917431193,0.7387862796833773,45.583333333333336,22.041666666666668,7.020833333333333,3.6875,14.020833333333334,22.770833333333332,105.89583333333333,0.4375,0.47914265959898594,0.3491189427312775,0.7664835164835165,49.0,26.208333333333332,7.645833333333333,6.020833333333333,13.833333333333334,20.4375,117.27083333333333,0.7291666666666666,1,0
17191,2019-01-29,Houston,New Orleans,-1600.0,900.0,-13.5,0.4454179493251243,0.34517766497461927,0.7797947908445146,41.857142857142854,20.73469387755102,7.979591836734694,5.36734693877551,13.36734693877551,22.6734693877551,112.20408163265306,0.5918367346938775,0.48092613009922824,0.3530249110320285,0.7714285714285715,46.72,26.8,7.34,5.66,14.02,21.98,116.6,0.44,1,0
17192,2019-01-29,Orlando,Oklahoma City,135.0,-155.0,3.0,0.44648943421949555,0.34710743801652894,0.7712765957446809,43.48,24.5,6.54,5.38,13.0,19.26,104.02,0.4,0.4584971603320227,0.3441077441077441,0.7112,48.142857142857146,23.20408163265306,10.224489795918368,5.326530612244898,13.959183673469388,22.346938775510203,114.24489795918367,0.6326530612244898,1,0
17193,2019-01-29,Oklahoma City,Orlando,-155.0,135.0,-3.0,0.4584971603320227,0.3441077441077441,0.7112,48.142857142857146,23.20408163265306,10.224489795918368,5.326530612244898,13.959183673469388,22.346938775510203,114.24489795918367,0.6326530612244898,0.44648943421949555,0.34710743801652894,0.7712765957446809,43.48,24.5,6.54,5.38,13.0,19.26,104.02,0.4,0,1
17194,2019-01-29,LA Lakers,Philadelphia,270.0,-340.0,7.5,0.4738822487826472,0.3357282821685173,0.6859781696053736,47.22,24.58,7.74,5.64,15.42,20.82,112.26,0.52,0.4729760547320411,0.36242884250474383,0.7666666666666667,47.46,27.54,7.44,5.62,15.2,22.38,115.58,0.64,1,0
17195,2019-01-29,Cleveland,Washington,275.0,-350.0,8.0,0.44200768709021027,0.3545250560957367,0.793168880455408,42.07843137254902,20.15686274509804,6.745098039215686,2.607843137254902,12.745098039215685,20.41176470588235,102.3529411764706,0.19607843137254902,0.46388005452067244,0.344019728729963,0.7587681779298546,40.83673469387755,25.653061224489797,8.979591836734693,4.775510204081633,13.673469387755102,21.102040816326532,112.83673469387755,0.42857142857142855,1,1
17196,2019-01-30,Sacramento,Atlanta,-220.0,180.0,-5.0,0.464694450442669,0.38323353293413176,0.709409594095941,44.46,25.66,8.4,4.7,13.56,22.12,112.98,0.5,0.4522350805536646,0.3366923532898637,0.7438380281690141,45.51020408163265,25.632653061224488,8.510204081632653,5.3061224489795915,18.081632653061224,23.857142857142858,110.18367346938776,0.32653061224489793,1,1
17197,2019-01-30,Miami,Chicago,-750.0,525.0,-10.5,0.44454976303317534,0.3546548448385054,0.6886877828054299,46.583333333333336,23.708333333333332,7.416666666666667,5.833333333333333,14.354166666666666,21.270833333333332,105.6875,0.5,0.44368910038522547,0.3484626647144949,0.7826961770623743,42.0,21.49019607843137,7.823529411764706,4.549019607843137,14.215686274509803,20.764705882352942,101.37254901960785,0.21568627450980393,1,0
17198,2019-01-30,New York,Dallas,240.0,-300.0,7.0,0.4311864406779661,0.34144645340751045,0.7711148648648649,44.16326530612245,19.755102040816325,7.387755102040816,4.551020408163265,13.10204081632653,21.591836734693878,106.53061224489795,0.20408163265306123,0.45002368545712934,0.344847775175644,0.7390648567119156,45.91836734693877,22.612244897959183,7.346938775510204,4.591836734693878,14.816326530612244,20.040816326530614,109.57142857142857,0.4489795918367347,1,0
17199,2019-01-30,New Orleans,Denver,375.0,-500.0,9.0,0.4815135135135135,0.3516713091922006,0.7719844357976654,46.88235294117647,26.80392156862745,7.352941176470588,5.7254901960784315,14.07843137254902,21.88235294117647,116.68627450980392,0.45098039215686275,0.46954545454545454,0.3551155115511551,0.7559129612109745,46.83673469387755,27.081632653061224,7.836734693877551,4.469387755102041,13.061224489795919,20.285714285714285,111.61224489795919,0.6938775510204082,1,0
17200,2019-01-30,Washington,Indiana,-105.0,-115.0,1.0,0.46424593450657164,0.34378769601930037,0.7583892617449665,40.74,25.76,8.96,4.7,13.52,21.12,112.84,0.42,0.4776921280074749,0.3734842360549717,0.7541463414634146,43.673469387755105,25.897959183673468,8.89795918367347,5.040816326530612,13.755102040816327,19.224489795918366,108.6734693877551,0.6530612244897959,1,1
17201,2019-01-30,Minnesota,Memphis,-155.0,135.0,-3.0,0.4482303803033634,0.35273735273735274,0.7953821656050956,44.98,24.34,8.72,5.34,12.78,20.42,111.72,0.48,0.4516052318668252,0.3397573162027123,0.7550660792951542,39.96078431372549,23.58823529411765,8.705882352941176,5.8431372549019605,13.411764705882353,22.274509803921568,100.6078431372549,0.39215686274509803,1,1
17202,2019-01-30,Chicago,Miami,525.0,-750.0,10.5,0.44368910038522547,0.3484626647144949,0.7826961770623743,42.0,21.49019607843137,7.823529411764706,4.549019607843137,14.215686274509803,20.764705882352942,101.37254901960785,0.21568627450980393,0.44454976303317534,0.3546548448385054,0.6886877828054299,46.583333333333336,23.708333333333332,7.416666666666667,5.833333333333333,14.354166666666666,21.270833333333332,105.6875,0.5,0,1
17203,2019-01-30,Memphis,Minnesota,135.0,-155.0,3.0,0.4516052318668252,0.3397573162027123,0.7550660792951542,39.96078431372549,23.58823529411765,8.705882352941176,5.8431372549019605,13.411764705882353,22.274509803921568,100.6078431372549,0.39215686274509803,0.4482303803033634,0.35273735273735274,0.7953821656050956,44.98,24.34,8.72,5.34,12.78,20.42,111.72,0.48,0,0
17204,2019-01-30,Denver,New Orleans,-500.0,375.0,-9.0,0.46954545454545454,0.3551155115511551,0.7559129612109745,46.83673469387755,27.081632653061224,7.836734693877551,4.469387755102041,13.061224489795919,20.285714285714285,111.61224489795919,0.6938775510204082,0.4815135135135135,0.3516713091922006,0.7719844357976654,46.88235294117647,26.80392156862745,7.352941176470588,5.7254901960784315,14.07843137254902,21.88235294117647,116.68627450980392,0.45098039215686275,0,1
17205,2019-01-30,Dallas,New York,-300.0,240.0,-7.0,0.45002368545712934,0.344847775175644,0.7390648567119156,45.91836734693877,22.612244897959183,7.346938775510204,4.591836734693878,14.816326530612244,20.040816326530614,109.57142857142857,0.4489795918367347,0.4311864406779661,0.34144645340751045,0.7711148648648649,44.16326530612245,19.755102040816325,7.387755102040816,4.551020408163265,13.10204081632653,21.591836734693878,106.53061224489795,0.20408163265306123,0,1
17206,2019-01-30,Utah,Portland,-145.0,125.0,-2.0,0.4598942771776603,0.345475910693302,0.7315950920245399,45.05882352941177,24.901960784313726,8.450980392156863,5.549019607843137,14.803921568627452,21.098039215686274,108.70588235294117,0.5686274509803921,0.4616557734204793,0.35930457179652286,0.8190394511149228,48.19607843137255,22.58823529411765,6.588235294117647,5.098039215686274,13.784313725490197,20.54901960784314,112.76470588235294,0.6078431372549019,0,0
17207,2019-01-30,Atlanta,Sacramento,180.0,-220.0,5.0,0.4522350805536646,0.3366923532898637,0.7438380281690141,45.51020408163265,25.632653061224488,8.510204081632653,5.3061224489795915,18.081632653061224,23.857142857142858,110.18367346938776,0.32653061224489793,0.464694450442669,0.38323353293413176,0.709409594095941,44.46,25.66,8.4,4.7,13.56,22.12,112.98,0.5,0,0
17208,2019-01-30,Portland,Utah,125.0,-145.0,2.0,0.4616557734204793,0.35930457179652286,0.8190394511149228,48.19607843137255,22.58823529411765,6.588235294117647,5.098039215686274,13.784313725490197,20.54901960784314,112.76470588235294,0.6078431372549019,0.4598942771776603,0.345475910693302,0.7315950920245399,45.05882352941177,24.901960784313726,8.450980392156863,5.549019607843137,14.803921568627452,21.098039215686274,108.70588235294117,0.5686274509803921,1,1
17209,2019-01-30,Indiana,Washington,-115.0,-105.0,-1.0,0.4776921280074749,0.3734842360549717,0.7541463414634146,43.673469387755105,25.897959183673468,8.89795918367347,5.040816326530612,13.755102040816327,19.224489795918366,108.6734693877551,0.6530612244897959,0.46424593450657164,0.34378769601930037,0.7583892617449665,40.74,25.76,8.96,4.7,13.52,21.12,112.84,0.42,0,0
17210,2019-01-31,Detroit,Dallas,-340.0,270.0,-7.5,0.4338454482916762,0.3319377990430622,0.7389033942558747,45.44897959183673,22.183673469387756,7.040816326530612,3.673469387755102,13.959183673469388,22.591836734693878,105.87755102040816,0.42857142857142855,0.4516953088713423,0.3459335624284078,0.7397157816005984,45.98,22.78,7.28,4.52,14.88,20.02,109.66,0.46,1,1
17211,2019-01-31,Dallas,Detroit,270.0,-340.0,7.5,0.4516953088713423,0.3459335624284078,0.7397157816005984,45.98,22.78,7.28,4.52,14.88,20.02,109.66,0.46,0.4338454482916762,0.3319377990430622,0.7389033942558747,45.44897959183673,22.183673469387756,7.040816326530612,3.673469387755102,13.959183673469388,22.591836734693878,105.87755102040816,0.42857142857142855,0,0
17212,2019-01-31,Philadelphia,Golden State,300.0,-400.0,8.0,0.472532380527021,0.36363636363636365,0.7670454545454546,47.3921568627451,27.647058823529413,7.588235294117647,5.627450980392157,15.137254901960784,22.235294117647058,115.68627450980392,0.6470588235294118,0.49078392182989117,0.3891566265060241,0.820536540240518,46.76,29.28,7.4,6.36,13.76,21.82,119.06,0.72,0,1
17213,2019-01-31,Orlando,Indiana,-170.0,145.0,-3.5,0.4461470131023762,0.3469640644361834,0.7724425887265136,43.666666666666664,24.529411764705884,6.490196078431373,5.372549019607843,12.980392156862745,19.235294117647058,104.27450980392157,0.39215686274509803,0.4760595647193585,0.3714511041009464,0.7545541706615532,43.58,25.92,8.84,5.0,13.78,19.26,108.28,0.64,1,1
17214,2019-01-31,LA Lakers,LA Clippers,-130.0,110.0,-2.5,0.4737527114967462,0.33526383526383524,0.6868268434134217,47.254901960784316,24.607843137254903,7.7254901960784315,5.607843137254902,15.529411764705882,20.80392156862745,112.11764705882354,0.5098039215686274,0.4704295030357544,0.38170347003154576,0.7973720608575381,45.411764705882355,23.11764705882353,6.254901960784314,4.627450980392157,13.96078431372549,22.862745098039216,114.13725490196079,0.5490196078431373,0,1
17215,2019-01-31,LA Clippers,LA Lakers,110.0,-130.0,2.5,0.4704295030357544,0.38170347003154576,0.7973720608575381,45.411764705882355,23.11764705882353,6.254901960784314,4.627450980392157,13.96078431372549,22.862745098039216,114.13725490196079,0.5490196078431373,0.4737527114967462,0.33526383526383524,0.6868268434134217,47.254901960784316,24.607843137254903,7.7254901960784315,5.607843137254902,15.529411764705882,20.80392156862745,112.11764705882354,0.5098039215686274,1,0
17216,2019-01-31,Toronto,Milwaukee,-140.0,120.0,-2.5,0.4719896973599485,0.34777585210860773,0.8010291595197255,45.01923076923077,24.442307692307693,8.384615384615385,5.480769230769231,13.211538461538462,21.25,114.11538461538461,0.7115384615384616,0.48034342521464074,0.3501082251082251,0.7667876588021778,48.795918367346935,26.3265306122449,7.673469387755102,6.020408163265306,13.755102040816327,20.3265306122449,117.22448979591837,0.7346938775510204,1,0
17217,2019-01-31,Indiana,Orlando,145.0,-170.0,3.5,0.4760595647193585,0.3714511041009464,0.7545541706615532,43.58,25.92,8.84,5.0,13.78,19.26,108.28,0.64,0.4461470131023762,0.3469640644361834,0.7724425887265136,43.666666666666664,24.529411764705884,6.490196078431373,5.372549019607843,12.980392156862745,19.235294117647058,104.27450980392157,0.39215686274509803,0,0
17218,2019-01-31,Golden State,Philadelphia,-400.0,300.0,-8.0,0.49078392182989117,0.3891566265060241,0.820536540240518,46.76,29.28,7.4,6.36,13.76,21.82,119.06,0.72,0.472532380527021,0.36363636363636365,0.7670454545454546,47.3921568627451,27.647058823529413,7.588235294117647,5.627450980392157,15.137254901960784,22.235294117647058,115.68627450980392,0.6470588235294118,1,0
17219,2019-01-31,Milwaukee,Toronto,120.0,-140.0,2.5,0.48034342521464074,0.3501082251082251,0.7667876588021778,48.795918367346935,26.3265306122449,7.673469387755102,6.020408163265306,13.755102040816327,20.3265306122449,117.22448979591837,0.7346938775510204,0.4719896973599485,0.34777585210860773,0.8010291595197255,45.01923076923077,24.442307692307693,8.384615384615385,5.480769230769231,13.211538461538462,21.25,114.11538461538461,0.7115384615384616,0,1
17220,2019-02-01,Utah,Atlanta,-1000.0,650.0,-12.0,0.45964833183047793,0.3450460829493088,0.7335849056603774,44.88461538461539,24.884615384615383,8.461538461538462,5.519230769230769,14.826923076923077,21.115384615384617,108.63461538461539,0.5576923076923077,0.4520365012241264,0.33698788228505483,0.7459086993970715,45.32,25.6,8.48,5.26,18.12,23.76,110.24,0.32,1,1
17221,2019-02-01,New York,Boston,900.0,-1600.0,14.0,0.43082389518099046,0.3394808743169399,0.7698019801980198,43.96,19.68,7.44,4.56,13.08,21.46,106.2,0.2,0.46153846153846156,0.3696369636963696,0.8084677419354839,45.31372549019608,26.07843137254902,8.843137254901961,5.745098039215686,13.03921568627451,20.607843137254903,112.43137254901961,0.6274509803921569,1,0
17222,2019-02-01,Houston,Denver,145.0,-170.0,3.5,0.4442645698427382,0.34502923976608185,0.7784663051897753,41.92,20.76,8.04,5.36,13.34,22.62,112.28,0.58,0.46959233682334595,0.3540453074433657,0.7537174721189591,46.76,27.16,7.88,4.52,12.98,20.22,111.48,0.7,0,0
17223,2019-02-01,Denver,Houston,-170.0,145.0,-3.5,0.46959233682334595,0.3540453074433657,0.7537174721189591,46.76,27.16,7.88,4.52,12.98,20.22,111.48,0.7,0.4442645698427382,0.34502923976608185,0.7784663051897753,41.92,20.76,8.04,5.36,13.34,22.62,112.28,0.58,1,1
17224,2019-02-01,Oklahoma City,Miami,-170.0,145.0,-3.5,0.46005568644249306,0.3452855245683931,0.7115987460815048,48.04,23.24,10.16,5.38,13.82,22.22,114.48,0.64,0.4432582965885356,0.3528685996298581,0.6887298747763864,46.59183673469388,23.6734693877551,7.387755102040816,5.755102040816326,14.346938775510203,21.244897959183675,105.34693877551021,0.4897959183673469,0,1
17225,2019-02-01,Boston,New York,-1600.0,900.0,-14.0,0.46153846153846156,0.3696369636963696,0.8084677419354839,45.31372549019608,26.07843137254902,8.843137254901961,5.745098039215686,13.03921568627451,20.607843137254903,112.43137254901961,0.6274509803921569,0.43082389518099046,0.3394808743169399,0.7698019801980198,43.96,19.68,7.44,4.56,13.08,21.46,106.2,0.2,0,1
